node,bin,bin_start_ms,bin_end_ms,rate_pkts_per_s,kind
fd00::202:2:2:2,1505,1505000,1506000,1.0,server_sent
fd00::202:2:2:2,1516,1516000,1517000,1.0,server_sent
fd00::202:2:2:2,1526,1526000,1527000,1.0,server_sent
fd00::202:2:2:2,1537,1537000,1538000,1.0,server_sent
fd00::202:2:2:2,1547,1547000,1548000,1.0,server_sent
fd00::202:2:2:2,1558,1558000,1559000,1.0,server_sent
fd00::202:2:2:2,1568,1568000,1569000,1.0,server_sent
fd00::202:2:2:2,1579,1579000,1580000,1.0,server_sent
fd00::202:2:2:2,1590,1590000,1591000,2.0,server_sent
fd00::202:2:2:2,1600,1600000,1601000,1.0,server_sent
fd00::202:2:2:2,1611,1611000,1612000,1.0,server_sent
fd00::202:2:2:2,1621,1621000,1622000,1.0,server_sent
fd00::202:2:2:2,1632,1632000,1633000,1.0,server_sent
fd00::202:2:2:2,1642,1642000,1643000,1.0,server_sent
fd00::202:2:2:2,1653,1653000,1654000,1.0,server_sent
fd00::202:2:2:2,1663,1663000,1664000,1.0,server_sent
fd00::202:2:2:2,1674,1674000,1675000,1.0,server_sent
fd00::202:2:2:2,1684,1684000,1685000,1.0,server_sent
fd00::202:2:2:2,1695,1695000,1696000,1.0,server_sent
fd00::202:2:2:2,1705,1705000,1706000,1.0,server_sent
fd00::202:2:2:2,1716,1716000,1717000,1.0,server_sent
fd00::202:2:2:2,1726,1726000,1727000,1.0,server_sent
fd00::202:2:2:2,1737,1737000,1738000,1.0,server_sent
fd00::202:2:2:2,1748,1748000,1749000,1.0,server_sent
fd00::202:2:2:2,1758,1758000,1759000,1.0,server_sent
fd00::202:2:2:2,1769,1769000,1770000,1.0,server_sent
fd00::202:2:2:2,1779,1779000,1780000,1.0,server_sent
fd00::202:2:2:2,1790,1790000,1791000,2.0,server_sent
fd00::202:2:2:2,1800,1800000,1801000,1.0,server_sent
fd00::202:2:2:2,1811,1811000,1812000,1.0,server_sent
fd00::202:2:2:2,1821,1821000,1822000,1.0,server_sent
fd00::202:2:2:2,1832,1832000,1833000,1.0,server_sent
fd00::202:2:2:2,1842,1842000,1843000,1.0,server_sent
fd00::202:2:2:2,1853,1853000,1854000,1.0,server_sent
fd00::202:2:2:2,1863,1863000,1864000,1.0,server_sent
fd00::202:2:2:2,1874,1874000,1875000,1.0,server_sent
fd00::202:2:2:2,1884,1884000,1885000,1.0,server_sent
fd00::202:2:2:2,1895,1895000,1896000,1.0,server_sent
fd00::202:2:2:2,1905,1905000,1906000,1.0,server_sent
fd00::202:2:2:2,1916,1916000,1917000,1.0,server_sent
fd00::202:2:2:2,1927,1927000,1928000,1.0,server_sent
fd00::202:2:2:2,1937,1937000,1938000,1.0,server_sent
fd00::202:2:2:2,1948,1948000,1949000,1.0,server_sent
fd00::202:2:2:2,1958,1958000,1959000,1.0,server_sent
fd00::202:2:2:2,1969,1969000,1970000,1.0,server_sent
fd00::202:2:2:2,1979,1979000,1980000,1.0,server_sent
fd00::202:2:2:2,1990,1990000,1991000,2.0,server_sent
fd00::202:2:2:2,2000,2000000,2001000,1.0,server_sent
fd00::202:2:2:2,2011,2011000,2012000,1.0,server_sent
fd00::202:2:2:2,2021,2021000,2022000,1.0,server_sent
fd00::202:2:2:2,2032,2032000,2033000,1.0,server_sent
fd00::202:2:2:2,2042,2042000,2043000,1.0,server_sent
fd00::202:2:2:2,2053,2053000,2054000,1.0,server_sent
fd00::202:2:2:2,2063,2063000,2064000,1.0,server_sent
fd00::202:2:2:2,2074,2074000,2075000,1.0,server_sent
fd00::202:2:2:2,2085,2085000,2086000,1.0,server_sent
fd00::202:2:2:2,2095,2095000,2096000,1.0,server_sent
fd00::202:2:2:2,2106,2106000,2107000,1.0,server_sent
fd00::202:2:2:2,2116,2116000,2117000,1.0,server_sent
fd00::202:2:2:2,2127,2127000,2128000,1.0,server_sent
fd00::202:2:2:2,2137,2137000,2138000,1.0,server_sent
fd00::202:2:2:2,2148,2148000,2149000,1.0,server_sent
fd00::202:2:2:2,2158,2158000,2159000,1.0,server_sent
fd00::202:2:2:2,2169,2169000,2170000,1.0,server_sent
fd00::202:2:2:2,2179,2179000,2180000,1.0,server_sent
fd00::202:2:2:2,2190,2190000,2191000,2.0,server_sent
fd00::202:2:2:2,2201,2201000,2202000,1.0,server_sent
fd00::202:2:2:2,2211,2211000,2212000,1.0,server_sent
fd00::202:2:2:2,2221,2221000,2222000,1.0,server_sent
fd00::202:2:2:2,2232,2232000,2233000,1.0,server_sent
fd00::202:2:2:2,2243,2243000,2244000,1.0,server_sent
fd00::202:2:2:2,2253,2253000,2254000,1.0,server_sent
fd00::202:2:2:2,2264,2264000,2265000,1.0,server_sent
fd00::202:2:2:2,2274,2274000,2275000,1.0,server_sent
fd00::202:2:2:2,2285,2285000,2286000,1.0,server_sent
fd00::202:2:2:2,2295,2295000,2296000,1.0,server_sent
fd00::202:2:2:2,2306,2306000,2307000,1.0,server_sent
fd00::202:2:2:2,2316,2316000,2317000,1.0,server_sent
fd00::202:2:2:2,2327,2327000,2328000,1.0,server_sent
fd00::202:2:2:2,2337,2337000,2338000,1.0,server_sent
fd00::202:2:2:2,2348,2348000,2349000,1.0,server_sent
fd00::202:2:2:2,2358,2358000,2359000,1.0,server_sent
fd00::202:2:2:2,2369,2369000,2370000,1.0,server_sent
fd00::202:2:2:2,2379,2379000,2380000,1.0,server_sent
fd00::202:2:2:2,2390,2390000,2391000,2.0,server_sent
fd00::202:2:2:2,2400,2400000,2401000,1.0,server_sent
fd00::202:2:2:2,2411,2411000,2412000,1.0,server_sent
fd00::202:2:2:2,2422,2422000,2423000,1.0,server_sent
fd00::202:2:2:2,2432,2432000,2433000,1.0,server_sent
fd00::202:2:2:2,2443,2443000,2444000,1.0,server_sent
fd00::202:2:2:2,2453,2453000,2454000,1.0,server_sent
fd00::202:2:2:2,2464,2464000,2465000,1.0,server_sent
fd00::202:2:2:2,2474,2474000,2475000,1.0,server_sent
fd00::202:2:2:2,2485,2485000,2486000,1.0,server_sent
fd00::202:2:2:2,2495,2495000,2496000,1.0,server_sent
fd00::202:2:2:2,2506,2506000,2507000,1.0,server_sent
fd00::202:2:2:2,2516,2516000,2517000,1.0,server_sent
fd00::202:2:2:2,2527,2527000,2528000,1.0,server_sent
fd00::202:2:2:2,2537,2537000,2538000,1.0,server_sent
fd00::202:2:2:2,2548,2548000,2549000,1.0,server_sent
fd00::202:2:2:2,2558,2558000,2559000,1.0,server_sent
fd00::202:2:2:2,2569,2569000,2570000,1.0,server_sent
fd00::202:2:2:2,2579,2579000,2580000,2.0,server_sent
fd00::202:2:2:2,2590,2590000,2591000,1.0,server_sent
fd00::202:2:2:2,2601,2601000,2602000,1.0,server_sent
fd00::202:2:2:2,2611,2611000,2612000,1.0,server_sent
fd00::202:2:2:2,2622,2622000,2623000,1.0,server_sent
fd00::202:2:2:2,2632,2632000,2633000,1.0,server_sent
fd00::202:2:2:2,2643,2643000,2644000,1.0,server_sent
fd00::202:2:2:2,2653,2653000,2654000,1.0,server_sent
fd00::202:2:2:2,2664,2664000,2665000,1.0,server_sent
fd00::202:2:2:2,2674,2674000,2675000,1.0,server_sent
fd00::202:2:2:2,2685,2685000,2686000,1.0,server_sent
fd00::202:2:2:2,2695,2695000,2696000,1.0,server_sent
fd00::202:2:2:2,2706,2706000,2707000,1.0,server_sent
fd00::202:2:2:2,2716,2716000,2717000,1.0,server_sent
fd00::202:2:2:2,2727,2727000,2728000,1.0,server_sent
fd00::202:2:2:2,2737,2737000,2738000,1.0,server_sent
fd00::202:2:2:2,2748,2748000,2749000,1.0,server_sent
fd00::202:2:2:2,2758,2758000,2759000,1.0,server_sent
fd00::202:2:2:2,2769,2769000,2770000,1.0,server_sent
fd00::202:2:2:2,2781,2781000,2782000,2.0,server_sent
fd00::202:2:2:2,2790,2790000,2791000,1.0,server_sent
fd00::202:2:2:2,2801,2801000,2802000,1.0,server_sent
fd00::202:2:2:2,2811,2811000,2812000,1.0,server_sent
fd00::202:2:2:2,2822,2822000,2823000,1.0,server_sent
fd00::202:2:2:2,2832,2832000,2833000,1.0,server_sent
fd00::202:2:2:2,2843,2843000,2844000,1.0,server_sent
fd00::202:2:2:2,2853,2853000,2854000,1.0,server_sent
fd00::202:2:2:2,2864,2864000,2865000,1.0,server_sent
fd00::202:2:2:2,2874,2874000,2875000,1.0,server_sent
fd00::202:2:2:2,2885,2885000,2886000,1.0,server_sent
fd00::202:2:2:2,2895,2895000,2896000,1.0,server_sent
fd00::202:2:2:2,2906,2906000,2907000,1.0,server_sent
fd00::202:2:2:2,2916,2916000,2917000,1.0,server_sent
fd00::202:2:2:2,2927,2927000,2928000,1.0,server_sent
fd00::202:2:2:2,2938,2938000,2939000,1.0,server_sent
fd00::202:2:2:2,2948,2948000,2949000,1.0,server_sent
fd00::202:2:2:2,2959,2959000,2960000,1.0,server_sent
fd00::202:2:2:2,2969,2969000,2970000,1.0,server_sent
fd00::202:2:2:2,2980,2980000,2981000,2.0,server_sent
fd00::202:2:2:2,2990,2990000,2991000,1.0,server_sent
fd00::202:2:2:2,3001,3001000,3002000,1.0,server_sent
fd00::202:2:2:2,3011,3011000,3012000,1.0,server_sent
fd00::202:2:2:2,3022,3022000,3023000,1.0,server_sent
fd00::202:2:2:2,3032,3032000,3033000,1.0,server_sent
fd00::202:2:2:2,3043,3043000,3044000,1.0,server_sent
fd00::202:2:2:2,3053,3053000,3054000,1.0,server_sent
fd00::202:2:2:2,3064,3064000,3065000,1.0,server_sent
fd00::202:2:2:2,3074,3074000,3075000,1.0,server_sent
fd00::202:2:2:2,3085,3085000,3086000,1.0,server_sent
fd00::202:2:2:2,3095,3095000,3096000,1.0,server_sent
fd00::202:2:2:2,3106,3106000,3107000,1.0,server_sent
fd00::202:2:2:2,3117,3117000,3118000,1.0,server_sent
fd00::202:2:2:2,3127,3127000,3128000,1.0,server_sent
fd00::202:2:2:2,3138,3138000,3139000,1.0,server_sent
fd00::202:2:2:2,3148,3148000,3149000,1.0,server_sent
fd00::202:2:2:2,3159,3159000,3160000,1.0,server_sent
fd00::202:2:2:2,3169,3169000,3170000,1.0,server_sent
fd00::202:2:2:2,3180,3180000,3181000,2.0,server_sent
fd00::202:2:2:2,3191,3191000,3192000,1.0,server_sent
fd00::202:2:2:2,3201,3201000,3202000,1.0,server_sent
fd00::202:2:2:2,3211,3211000,3212000,1.0,server_sent
fd00::202:2:2:2,3222,3222000,3223000,1.0,server_sent
fd00::202:2:2:2,3232,3232000,3233000,1.0,server_sent
fd00::202:2:2:2,3243,3243000,3244000,1.0,server_sent
fd00::202:2:2:2,3253,3253000,3254000,1.0,server_sent
fd00::202:2:2:2,3265,3265000,3266000,1.0,server_sent
fd00::202:2:2:2,3275,3275000,3276000,1.0,server_sent
fd00::202:2:2:2,3285,3285000,3286000,1.0,server_sent
fd00::202:2:2:2,3296,3296000,3297000,1.0,server_sent
fd00::202:2:2:2,3306,3306000,3307000,1.0,server_sent
fd00::202:2:2:2,3317,3317000,3318000,1.0,server_sent
fd00::202:2:2:2,3327,3327000,3328000,1.0,server_sent
fd00::202:2:2:2,3338,3338000,3339000,1.0,server_sent
fd00::202:2:2:2,3348,3348000,3349000,1.0,server_sent
fd00::202:2:2:2,3359,3359000,3360000,1.0,server_sent
fd00::202:2:2:2,3369,3369000,3370000,1.0,server_sent
fd00::202:2:2:2,3380,3380000,3381000,2.0,server_sent
fd00::202:2:2:2,3390,3390000,3391000,1.0,server_sent
fd00::202:2:2:2,3401,3401000,3402000,1.0,server_sent
fd00::202:2:2:2,3411,3411000,3412000,1.0,server_sent
fd00::202:2:2:2,3422,3422000,3423000,1.0,server_sent
fd00::202:2:2:2,3433,3433000,3434000,1.0,server_sent
fd00::202:2:2:2,3443,3443000,3444000,1.0,server_sent
fd00::202:2:2:2,3454,3454000,3455000,1.0,server_sent
fd00::202:2:2:2,3464,3464000,3465000,1.0,server_sent
fd00::202:2:2:2,3475,3475000,3476000,1.0,server_sent
fd00::202:2:2:2,3485,3485000,3486000,1.0,server_sent
fd00::202:2:2:2,3496,3496000,3497000,1.0,server_sent
fd00::202:2:2:2,3506,3506000,3507000,1.0,server_sent
fd00::202:2:2:2,3517,3517000,3518000,1.0,server_sent
fd00::202:2:2:2,3527,3527000,3528000,1.0,server_sent
fd00::202:2:2:2,3538,3538000,3539000,1.0,server_sent
fd00::202:2:2:2,3548,3548000,3549000,1.0,server_sent
fd00::202:2:2:2,3559,3559000,3560000,1.0,server_sent
fd00::202:2:2:2,3569,3569000,3570000,1.0,server_sent
fd00::202:2:2:2,3580,3580000,3581000,2.0,server_sent
fd00::202:2:2:2,3590,3590000,3591000,1.0,server_sent
fd00::203:3:3:3,41,41000,42000,0.0,server_sent
fd00::203:3:3:3,52,52000,53000,1.0,server_sent
fd00::203:3:3:3,62,62000,63000,1.0,server_sent
fd00::203:3:3:3,72,72000,73000,1.0,server_sent
fd00::203:3:3:3,82,82000,83000,1.0,server_sent
fd00::203:3:3:3,92,92000,93000,1.0,server_sent
fd00::203:3:3:3,103,103000,104000,1.0,server_sent
fd00::203:3:3:3,113,113000,114000,1.0,server_sent
fd00::203:3:3:3,123,123000,124000,1.0,server_sent
fd00::203:3:3:3,134,134000,135000,1.0,server_sent
fd00::203:3:3:3,144,144000,145000,1.0,server_sent
fd00::203:3:3:3,154,154000,155000,1.0,server_sent
fd00::203:3:3:3,164,164000,165000,1.0,server_sent
fd00::203:3:3:3,175,175000,176000,1.0,server_sent
fd00::203:3:3:3,185,185000,186000,1.0,server_sent
fd00::203:3:3:3,195,195000,196000,1.0,server_sent
fd00::203:3:3:3,205,205000,206000,1.0,server_sent
fd00::203:3:3:3,216,216000,217000,1.0,server_sent
fd00::203:3:3:3,226,226000,227000,1.0,server_sent
fd00::203:3:3:3,236,236000,237000,1.0,server_sent
fd00::203:3:3:3,246,246000,247000,1.0,server_sent
fd00::203:3:3:3,257,257000,258000,1.0,server_sent
fd00::203:3:3:3,267,267000,268000,1.0,server_sent
fd00::203:3:3:3,277,277000,278000,1.0,server_sent
fd00::203:3:3:3,287,287000,288000,1.0,server_sent
fd00::203:3:3:3,298,298000,299000,1.0,server_sent
fd00::203:3:3:3,308,308000,309000,1.0,server_sent
fd00::203:3:3:3,318,318000,319000,1.0,server_sent
fd00::203:3:3:3,329,329000,330000,1.0,server_sent
fd00::203:3:3:3,339,339000,340000,1.0,server_sent
fd00::203:3:3:3,349,349000,350000,1.0,server_sent
fd00::203:3:3:3,359,359000,360000,1.0,server_sent
fd00::203:3:3:3,371,371000,372000,2.0,server_sent
fd00::203:3:3:3,380,380000,381000,1.0,server_sent
fd00::203:3:3:3,390,390000,391000,1.0,server_sent
fd00::203:3:3:3,400,400000,401000,1.0,server_sent
fd00::203:3:3:3,411,411000,412000,1.0,server_sent
fd00::203:3:3:3,421,421000,422000,1.0,server_sent
fd00::203:3:3:3,432,432000,433000,1.0,server_sent
fd00::203:3:3:3,441,441000,442000,1.0,server_sent
fd00::203:3:3:3,452,452000,453000,1.0,server_sent
fd00::203:3:3:3,462,462000,463000,1.0,server_sent
fd00::203:3:3:3,472,472000,473000,1.0,server_sent
fd00::203:3:3:3,483,483000,484000,1.0,server_sent
fd00::203:3:3:3,493,493000,494000,1.0,server_sent
fd00::203:3:3:3,503,503000,504000,1.0,server_sent
fd00::203:3:3:3,513,513000,514000,1.0,server_sent
fd00::203:3:3:3,524,524000,525000,1.0,server_sent
fd00::203:3:3:3,534,534000,535000,1.0,server_sent
fd00::203:3:3:3,544,544000,545000,1.0,server_sent
fd00::203:3:3:3,554,554000,555000,1.0,server_sent
fd00::203:3:3:3,565,565000,566000,1.0,server_sent
fd00::203:3:3:3,575,575000,576000,1.0,server_sent
fd00::203:3:3:3,585,585000,586000,1.0,server_sent
fd00::203:3:3:3,595,595000,596000,1.0,server_sent
fd00::203:3:3:3,606,606000,607000,1.0,server_sent
fd00::203:3:3:3,616,616000,617000,1.0,server_sent
fd00::203:3:3:3,626,626000,627000,1.0,server_sent
fd00::203:3:3:3,637,637000,638000,1.0,server_sent
fd00::203:3:3:3,647,647000,648000,1.0,server_sent
fd00::203:3:3:3,657,657000,658000,1.0,server_sent
fd00::203:3:3:3,667,667000,668000,1.0,server_sent
fd00::203:3:3:3,678,678000,679000,1.0,server_sent
fd00::203:3:3:3,688,688000,689000,1.0,server_sent
fd00::203:3:3:3,698,698000,699000,1.0,server_sent
fd00::203:3:3:3,708,708000,709000,1.0,server_sent
fd00::203:3:3:3,719,719000,720000,1.0,server_sent
fd00::203:3:3:3,729,729000,730000,1.0,server_sent
fd00::203:3:3:3,739,739000,740000,1.0,server_sent
fd00::203:3:3:3,749,749000,750000,1.0,server_sent
fd00::203:3:3:3,760,760000,761000,2.0,server_sent
fd00::203:3:3:3,771,771000,772000,1.0,server_sent
fd00::203:3:3:3,780,780000,781000,1.0,server_sent
fd00::203:3:3:3,790,790000,791000,1.0,server_sent
fd00::203:3:3:3,801,801000,802000,1.0,server_sent
fd00::203:3:3:3,811,811000,812000,1.0,server_sent
fd00::203:3:3:3,821,821000,822000,1.0,server_sent
fd00::203:3:3:3,832,832000,833000,1.0,server_sent
fd00::203:3:3:3,842,842000,843000,1.0,server_sent
fd00::203:3:3:3,852,852000,853000,1.0,server_sent
fd00::203:3:3:3,862,862000,863000,1.0,server_sent
fd00::203:3:3:3,873,873000,874000,1.0,server_sent
fd00::203:3:3:3,883,883000,884000,1.0,server_sent
fd00::203:3:3:3,893,893000,894000,1.0,server_sent
fd00::203:3:3:3,903,903000,904000,1.0,server_sent
fd00::203:3:3:3,914,914000,915000,1.0,server_sent
fd00::203:3:3:3,924,924000,925000,1.0,server_sent
fd00::203:3:3:3,934,934000,935000,1.0,server_sent
fd00::203:3:3:3,944,944000,945000,1.0,server_sent
fd00::203:3:3:3,955,955000,956000,1.0,server_sent
fd00::203:3:3:3,965,965000,966000,1.0,server_sent
fd00::203:3:3:3,975,975000,976000,1.0,server_sent
fd00::203:3:3:3,985,985000,986000,1.0,server_sent
fd00::203:3:3:3,996,996000,997000,1.0,server_sent
fd00::203:3:3:3,1006,1006000,1007000,1.0,server_sent
fd00::203:3:3:3,1016,1016000,1017000,1.0,server_sent
fd00::203:3:3:3,1027,1027000,1028000,1.0,server_sent
fd00::203:3:3:3,1037,1037000,1038000,1.0,server_sent
fd00::203:3:3:3,1047,1047000,1048000,1.0,server_sent
fd00::203:3:3:3,1057,1057000,1058000,1.0,server_sent
fd00::203:3:3:3,1068,1068000,1069000,1.0,server_sent
fd00::203:3:3:3,1078,1078000,1079000,1.0,server_sent
fd00::203:3:3:3,1088,1088000,1089000,1.0,server_sent
fd00::203:3:3:3,1098,1098000,1099000,1.0,server_sent
fd00::203:3:3:3,1109,1109000,1110000,1.0,server_sent
fd00::203:3:3:3,1119,1119000,1120000,1.0,server_sent
fd00::203:3:3:3,1129,1129000,1130000,1.0,server_sent
fd00::203:3:3:3,1139,1139000,1140000,1.0,server_sent
fd00::203:3:3:3,1150,1150000,1151000,2.0,server_sent
fd00::203:3:3:3,1161,1161000,1162000,1.0,server_sent
fd00::203:3:3:3,1171,1171000,1172000,1.0,server_sent
fd00::203:3:3:3,1180,1180000,1181000,1.0,server_sent
